track_id,track_name,artist,album,minutes_played,ts,date,hour,minute,second
5i1FOXsvB6ITPZZm4dyLgq,LOLITA,Belén Aguilera,LOLITA,2.9545333333333335,2024-12-11 15:42:44+00:00,2024-12-11,15,42,44
0hwBbb16BMQe5GiYVrlfdV,ILUSIÓN ÓPTICA,Belén Aguilera,ILUSIÓN ÓPTICA,3.2727833333333334,2024-12-11 15:46:01+00:00,2024-12-11,15,46,1
2z9FUHRkbkV4BObNzbHsFU,Born With a Broken Heart,Damiano David,Born With a Broken Heart,0.08145,2024-12-11 15:46:08+00:00,2024-12-11,15,46,8
2HRqTpkrJO5ggZyyK6NPWz,Espresso,Sabrina Carpenter,Short n' Sweet,0.025916666666666668,2024-12-11 15:46:09+00:00,2024-12-11,15,46,9
5G2f63n7IPVPPjfNIGih7Q,Taste,Sabrina Carpenter,Short n' Sweet,0.015466666666666667,2024-12-11 15:46:10+00:00,2024-12-11,15,46,10
2tHwzyyOLoWSFqYNjeVMzj,Please Please Please,Sabrina Carpenter,Short n' Sweet,3.1060833333333333,2024-12-11 15:49:16+00:00,2024-12-11,15,49,16
3qrTll9OQ9wcejTxPFY0qg,The Line (from the series Arcane League of Legends),Twenty One Pilots,The Line (from the series Arcane League of Legends),3.2,2024-12-11 15:52:28+00:00,2024-12-11,15,52,28
3gy21TwRSP40aUMwcY7Rtq,Navigating,Twenty One Pilots,Clancy,3.7184333333333335,2024-12-11 15:56:15+00:00,2024-12-11,15,56,15
23OXdR7YuUBVWh5hSnYJau,Chlorine,Twenty One Pilots,Trench,5.407766666666666,2024-12-11 16:02:01+00:00,2024-12-11,16,2,1
5oi8dkse5YTnTSWm3XgMET,Remember Me (from the series Arcane League of Legends),d4vd,Remember Me (from the series Arcane League of Legends),0.8951333333333333,2024-12-11 16:04:49+00:00,2024-12-11,16,4,49
2X485T9Z5Ly0xyaghN73ed,Let It Happen,Tame Impala,Currents,7.7931,2024-12-11 16:12:38+00:00,2024-12-11,16,12,38
0U0ldCRmgCqhVvD6ksG63j,Nightcall,Kavinsky,Nightcall,4.306883333333333,2024-12-11 16:16:57+00:00,2024-12-11,16,16,57
28S23Em86OmWd88RspoRrx,Reborn,Kavinsky,Reborn,3.698,2024-12-11 16:20:39+00:00,2024-12-11,16,20,39
0qKX14YZHptDWiEN0CgxGz,Zenith,Kavinsky,Reborn,4.6851,2024-12-11 16:25:21+00:00,2024-12-11,16,25,21
4fhXWfuztdP0uqPINbF7bs,Euphoric Night,Onlynumbers,Euphoric Night,7.555116666666667,2024-12-11 16:33:08+00:00,2024-12-11,16,33,8
0gEyKnHvgkrkBM6fbeHdwK,Linger,The Cranberries,"Everybody Else Is Doing It, So Why Can't We?",4.578433333333333,2024-12-11 16:37:43+00:00,2024-12-11,16,37,43
48vIfHaK7by6x0T6ucpODL,Make You Mine,Madison Beer,Make You Mine,3.69515,2024-12-11 16:41:25+00:00,2024-12-11,16,41,25
2ceTylNropN8MsY6BqE5R7,LOKURA,Julieta,LOKURA,2.433333333333333,2024-12-11 16:43:52+00:00,2024-12-11,16,43,52
3ZCTVFBt2Brf31RLEnCkWJ,everything i wanted,Billie Eilish,everything i wanted,4.090416666666667,2024-12-11 16:47:58+00:00,2024-12-11,16,47,58
0WbMK4wrZ1wFSty9F7FCgu,"Good Luck, Babe!",Chappell Roan,"Good Luck, Babe!",0.20265,2024-12-11 16:48:11+00:00,2024-12-11,16,48,11
1k2pQc5i348DCHwbn5KTdc,Pink Pony Club,Chappell Roan,The Rise and Fall of a Midwest Princess,2.331383333333333,2024-12-11 16:50:30+00:00,2024-12-11,16,50,30
30QYxvXOJZhGBF6DvpNb8w,I Knew You Were Trouble - Spotify Singles,Sabrina Carpenter,Spotify Singles,3.8936166666666665,2024-12-11 16:54:24+00:00,2024-12-11,16,54,24
1LAlLBTGBUO0MDA8IbSysd,Overcompensate,Twenty One Pilots,Clancy,1.7932,2024-12-11 16:56:13+00:00,2024-12-11,16,56,13
5e0b9LgOfi3aJSKXFcOWRe,Beanie,Chezile,Beanie,0.03133333333333333,2024-12-11 16:56:15+00:00,2024-12-11,16,56,15
3qeFjtPJ1lIRKDTB5DZWpt,did i tell u that i miss u,adore,did i tell u that i miss u,1.9320166666666667,2024-12-11 16:58:10+00:00,2024-12-11,16,58,10
2KejCKgm7l3uefW9cFt8cH,Nightcall,Kavinsky,Nightcall,2.9884333333333335,2024-12-11 17:01:10+00:00,2024-12-11,17,1,10
0jrhIklg1D9ZtrCNtg8ZHj,Zerbricht,MilleniumKid,Zerbricht,2.8081833333333335,2024-12-11 17:03:59+00:00,2024-12-11,17,3,59
7BRD7x5pt8Lqa1eGYC4dzj,CHIHIRO,Billie Eilish,HIT ME HARD AND SOFT,0.04205,2024-12-11 17:04:03+00:00,2024-12-11,17,4,3
0jrhIklg1D9ZtrCNtg8ZHj,Zerbricht,MilleniumKid,Zerbricht,2.8081833333333335,2024-12-11 17:06:52+00:00,2024-12-11,17,6,52
7BRD7x5pt8Lqa1eGYC4dzj,CHIHIRO,Billie Eilish,HIT ME HARD AND SOFT,1.4729666666666668,2024-12-11 18:32:00+00:00,2024-12-11,18,32,0
4tCPPa2uxiViLbr1yvhms5,En Los Espejos,Samuraï,El Silencio Del Ruido,4.6615,2024-12-11 18:43:40+00:00,2024-12-11,18,43,40
1P21dQqCpaF9LKXxTuG7Jn,Jean Blau,Julieta,Jean Blau,3.2967166666666667,2024-12-11 18:46:57+00:00,2024-12-11,18,46,57
1pTw2cNrp9L3esxLAvWnN2,Separate Ways (Worlds Apart) [2023 Remaster],Journey,Frontiers,5.390883333333333,2024-12-11 18:52:21+00:00,2024-12-11,18,52,21
2kZ0cv0J6lRQxep2nA3Ilm,CAVE (with Tove Lo),Dom Dolla,CAVE (with Tove Lo),3.0068166666666665,2024-12-11 18:55:22+00:00,2024-12-11,18,55,22
19KlZwqlT3fguP2BeHF1Q1,Disease,Lady Gaga,Disease,3.833283333333333,2024-12-11 18:59:13+00:00,2024-12-11,18,59,13
1P21dQqCpaF9LKXxTuG7Jn,Jean Blau,Julieta,Jean Blau,3.2967166666666667,2024-12-11 19:02:31+00:00,2024-12-11,19,2,31
3Du9k9oZz7DJCMZviju2lD,HEAT,Tove Lo,HEAT,3.6254833333333334,2024-12-11 19:06:09+00:00,2024-12-11,19,6,9
1ve6FiKnpfXt8vUxhndH7p,IF IT DOESN'T HURT,NOTHING MORE,CARNAL,2.9870833333333335,2024-12-11 19:09:09+00:00,2024-12-11,19,9,9
2yvIw3QVg06yAZkRiLTYP3,Resentment,A Day To Remember,You're Welcome,6.10595,2024-12-11 19:15:16+00:00,2024-12-11,19,15,16
43F7gH1k2kPax4Ev0C9Irg,I'd Rather See Your Star Explode,SLAVES,Beautiful Death,3.7411,2024-12-11 19:19:01+00:00,2024-12-11,19,19,1
3a4PdwwaddhYbZnp0lxqyz,breakdown.,YUNGBLUD,breakdown.,2.7242166666666665,2024-12-11 19:21:45+00:00,2024-12-11,19,21,45
5vNRhkKd0yEAg8suGBpjeY,APT.,ROSÉ,APT.,2.83195,2024-12-11 19:24:35+00:00,2024-12-11,19,24,35
2z9FUHRkbkV4BObNzbHsFU,Born With a Broken Heart,Damiano David,Born With a Broken Heart,3.4826,2024-12-11 19:28:05+00:00,2024-12-11,19,28,5
0V9sq5IPNBuIle9jxB78RA,Lonely is the Muse,Halsey,The Great Impersonator,4.00105,2024-12-11 19:32:05+00:00,2024-12-11,19,32,5
3qrTll9OQ9wcejTxPFY0qg,The Line (from the series Arcane League of Legends),Twenty One Pilots,The Line (from the series Arcane League of Legends),4.435683333333333,2024-12-11 19:36:32+00:00,2024-12-11,19,36,32
3qrTll9OQ9wcejTxPFY0qg,The Line (from the series Arcane League of Legends),Twenty One Pilots,The Line (from the series Arcane League of Legends),3.2,2024-12-11 19:39:45+00:00,2024-12-11,19,39,45
3qrTll9OQ9wcejTxPFY0qg,The Line (from the series Arcane League of Legends),Twenty One Pilots,The Line (from the series Arcane League of Legends),3.2,2024-12-11 19:42:57+00:00,2024-12-11,19,42,57
3qrTll9OQ9wcejTxPFY0qg,The Line (from the series Arcane League of Legends),Twenty One Pilots,The Line (from the series Arcane League of Legends),3.2,2024-12-11 19:46:10+00:00,2024-12-11,19,46,10
3qrTll9OQ9wcejTxPFY0qg,The Line (from the series Arcane League of Legends),Twenty One Pilots,The Line (from the series Arcane League of Legends),3.2,2024-12-11 19:49:22+00:00,2024-12-11,19,49,22
3qrTll9OQ9wcejTxPFY0qg,The Line (from the series Arcane League of Legends),Twenty One Pilots,The Line (from the series Arcane League of Legends),3.2,2024-12-11 19:52:35+00:00,2024-12-11,19,52,35
3qrTll9OQ9wcejTxPFY0qg,The Line (from the series Arcane League of Legends),Twenty One Pilots,The Line (from the series Arcane League of Legends),3.2,2024-12-11 19:57:55+00:00,2024-12-11,19,57,55
3qrTll9OQ9wcejTxPFY0qg,The Line (from the series Arcane League of Legends),Twenty One Pilots,The Line (from the series Arcane League of Legends),3.2,2024-12-11 20:01:08+00:00,2024-12-11,20,1,8
3qrTll9OQ9wcejTxPFY0qg,The Line (from the series Arcane League of Legends),Twenty One Pilots,The Line (from the series Arcane League of Legends),3.2,2024-12-11 20:26:32+00:00,2024-12-11,20,26,32
3qrTll9OQ9wcejTxPFY0qg,The Line (from the series Arcane League of Legends),Twenty One Pilots,The Line (from the series Arcane League of Legends),3.2,2024-12-11 20:29:44+00:00,2024-12-11,20,29,44
3qrTll9OQ9wcejTxPFY0qg,The Line (from the series Arcane League of Legends),Twenty One Pilots,The Line (from the series Arcane League of Legends),3.2,2024-12-11 20:32:57+00:00,2024-12-11,20,32,57
3qrTll9OQ9wcejTxPFY0qg,The Line (from the series Arcane League of Legends),Twenty One Pilots,The Line (from the series Arcane League of Legends),0.7208666666666667,2024-12-11 22:43:58+00:00,2024-12-11,22,43,58
1P21dQqCpaF9LKXxTuG7Jn,Jean Blau,Julieta,Jean Blau,3.2967166666666667,2024-12-12 09:55:22+00:00,2024-12-12,9,55,22
1z5ebC9238uGoBgzYyvGpQ,toxic till the end,ROSÉ,rosie,2.6114166666666665,2024-12-12 09:57:59+00:00,2024-12-12,9,57,59
2CASGo9Wmd6Dxrq3ygnRjf,Jenny,NOTHING MORE,Nothing More,3.9433333333333334,2024-12-12 10:01:56+00:00,2024-12-12,10,1,56
25qmm4JIi2JYsQBQ9Fm43B,THE DRAIN,Bad Omens,CONCRETE JUNGLE [THE OST],3.7616833333333335,2024-12-12 10:05:42+00:00,2024-12-12,10,5,42
0jrhIklg1D9ZtrCNtg8ZHj,Zerbricht,MilleniumKid,Zerbricht,2.8081833333333335,2024-12-12 10:08:31+00:00,2024-12-12,10,8,31
3gy21TwRSP40aUMwcY7Rtq,Navigating,Twenty One Pilots,Clancy,3.7184333333333335,2024-12-12 10:12:15+00:00,2024-12-12,10,12,15
0u5F4oIPIGPrNL8A0Creez,Nobody's Soldier,Hozier,Unreal Unearth: Unaired,3.95355,2024-12-12 10:16:12+00:00,2024-12-12,10,16,12
4fhXWfuztdP0uqPINbF7bs,Euphoric Night,Onlynumbers,Euphoric Night,6.886066666666666,2024-12-12 10:23:06+00:00,2024-12-12,10,23,6
37ozVDmL5b6NNVWFYgAlkz,Come Play (from the series Arcane League of Legends),Stray Kids,Come Play (from the series Arcane League of Legends),2.6944333333333335,2024-12-12 10:25:48+00:00,2024-12-12,10,25,48
1pTw2cNrp9L3esxLAvWnN2,Separate Ways (Worlds Apart) [2023 Remaster],Journey,Frontiers,5.390883333333333,2024-12-12 10:31:12+00:00,2024-12-12,10,31,12
5vNRhkKd0yEAg8suGBpjeY,APT.,ROSÉ,APT.,2.83195,2024-12-12 10:34:03+00:00,2024-12-12,10,34,3
1f18HzFpegqvH4ibGJyeMJ,2 hands,Tate McRae,2 hands,1.7747833333333334,2024-12-12 10:35:51+00:00,2024-12-12,10,35,51
1P21dQqCpaF9LKXxTuG7Jn,Jean Blau,Julieta,Jean Blau,3.2967166666666667,2024-12-12 10:39:08+00:00,2024-12-12,10,39,8
23OXdR7YuUBVWh5hSnYJau,Chlorine,Twenty One Pilots,Trench,5.407766666666666,2024-12-12 10:44:33+00:00,2024-12-12,10,44,33
2yvIw3QVg06yAZkRiLTYP3,Resentment,A Day To Remember,You're Welcome,6.431933333333333,2024-12-12 10:58:24+00:00,2024-12-12,10,58,24
1f18HzFpegqvH4ibGJyeMJ,2 hands,Tate McRae,2 hands,3.0303333333333335,2024-12-12 11:01:26+00:00,2024-12-12,11,1,26
43F7gH1k2kPax4Ev0C9Irg,I'd Rather See Your Star Explode,SLAVES,Beautiful Death,3.7411,2024-12-12 11:05:11+00:00,2024-12-12,11,5,11
3Du9k9oZz7DJCMZviju2lD,HEAT,Tove Lo,HEAT,3.6254833333333334,2024-12-12 11:08:49+00:00,2024-12-12,11,8,49
1QDgcVfZKIf2SKBjQzzTLs,Creatures in Heaven,Glass Animals,I Love You So F***ing Much,3.6945,2024-12-12 11:12:32+00:00,2024-12-12,11,12,32
2kZ0cv0J6lRQxep2nA3Ilm,CAVE (with Tove Lo),Dom Dolla,CAVE (with Tove Lo),3.0068166666666665,2024-12-12 11:15:32+00:00,2024-12-12,11,15,32
2z9FUHRkbkV4BObNzbHsFU,Born With a Broken Heart,Damiano David,Born With a Broken Heart,3.4826,2024-12-12 11:19:02+00:00,2024-12-12,11,19,2
7ridH3hy4aXG6Kn1XomKrO,Afterlife,Holding Absence,The Greatest Mistake of My Life,3.7757666666666667,2024-12-12 11:22:49+00:00,2024-12-12,11,22,49
3qrTll9OQ9wcejTxPFY0qg,The Line (from the series Arcane League of Legends),Twenty One Pilots,The Line (from the series Arcane League of Legends),3.2,2024-12-12 11:26:01+00:00,2024-12-12,11,26,1
24l3mfIPWVa645a9LEwSHx,YOUtopia,Bring Me The Horizon,POST HUMAN: NeX GEn,4.044366666666667,2024-12-12 11:30:27+00:00,2024-12-12,11,30,27
1z5ebC9238uGoBgzYyvGpQ,toxic till the end,ROSÉ,rosie,2.6114166666666665,2024-12-12 11:33:04+00:00,2024-12-12,11,33,4
2CASGo9Wmd6Dxrq3ygnRjf,Jenny,NOTHING MORE,Nothing More,0.25406666666666666,2024-12-12 11:33:21+00:00,2024-12-12,11,33,21
2yvIw3QVg06yAZkRiLTYP3,Resentment,A Day To Remember,You're Welcome,3.7877666666666667,2024-12-12 11:37:07+00:00,2024-12-12,11,37,7
0jrhIklg1D9ZtrCNtg8ZHj,Zerbricht,MilleniumKid,Zerbricht,2.8081833333333335,2024-12-12 11:39:56+00:00,2024-12-12,11,39,56
2CASGo9Wmd6Dxrq3ygnRjf,Jenny,NOTHING MORE,Nothing More,3.1752,2024-12-12 11:43:08+00:00,2024-12-12,11,43,8
2yvIw3QVg06yAZkRiLTYP3,Resentment,A Day To Remember,You're Welcome,1.6731666666666667,2024-12-12 11:44:49+00:00,2024-12-12,11,44,49
3qrTll9OQ9wcejTxPFY0qg,The Line (from the series Arcane League of Legends),Twenty One Pilots,The Line (from the series Arcane League of Legends),0.06541666666666666,2024-12-12 11:44:53+00:00,2024-12-12,11,44,53
2yvIw3QVg06yAZkRiLTYP3,Resentment,A Day To Remember,You're Welcome,1.2918,2024-12-12 11:46:26+00:00,2024-12-12,11,46,26
2yvIw3QVg06yAZkRiLTYP3,Resentment,A Day To Remember,You're Welcome,2.5081,2024-12-12 11:48:55+00:00,2024-12-12,11,48,55
3gy21TwRSP40aUMwcY7Rtq,Navigating,Twenty One Pilots,Clancy,0.31656666666666666,2024-12-12 11:50:03+00:00,2024-12-12,11,50,3
2yvIw3QVg06yAZkRiLTYP3,Resentment,A Day To Remember,You're Welcome,3.7877666666666667,2024-12-12 11:53:50+00:00,2024-12-12,11,53,50
3gy21TwRSP40aUMwcY7Rtq,Navigating,Twenty One Pilots,Clancy,2.1677166666666667,2024-12-12 11:56:01+00:00,2024-12-12,11,56,1
3gy21TwRSP40aUMwcY7Rtq,Navigating,Twenty One Pilots,Clancy,3.458266666666667,2024-12-12 11:59:31+00:00,2024-12-12,11,59,31
4fhXWfuztdP0uqPINbF7bs,Euphoric Night,Onlynumbers,Euphoric Night,6.339933333333334,2024-12-12 12:06:36+00:00,2024-12-12,12,6,36
4fhXWfuztdP0uqPINbF7bs,Euphoric Night,Onlynumbers,Euphoric Night,0.5415,2024-12-12 12:06:44+00:00,2024-12-12,12,6,44
4fhXWfuztdP0uqPINbF7bs,Euphoric Night,Onlynumbers,Euphoric Night,6.907666666666667,2024-12-12 12:13:38+00:00,2024-12-12,12,13,38
3gy21TwRSP40aUMwcY7Rtq,Navigating,Twenty One Pilots,Clancy,3.7184333333333335,2024-12-12 12:17:22+00:00,2024-12-12,12,17,22
1lau6K2YSP5APtkzNJxVyB,dirty little secret,Artemas,yustyna,3.0224333333333333,2024-12-12 12:20:24+00:00,2024-12-12,12,20,24
1P21dQqCpaF9LKXxTuG7Jn,Jean Blau,Julieta,Jean Blau,3.2967166666666667,2024-12-12 12:23:42+00:00,2024-12-12,12,23,42
1pTw2cNrp9L3esxLAvWnN2,Separate Ways (Worlds Apart) [2023 Remaster],Journey,Frontiers,2.2296,2024-12-12 12:26:06+00:00,2024-12-12,12,26,6
1pTw2cNrp9L3esxLAvWnN2,Separate Ways (Worlds Apart) [2023 Remaster],Journey,Frontiers,3.1655,2024-12-12 12:29:15+00:00,2024-12-12,12,29,15
5rYlZ8gsixT7gM3ny5qBYJ,last night's mascara,Griff,Vertigo,2.9558333333333335,2024-12-12 12:32:13+00:00,2024-12-12,12,32,13
5vNRhkKd0yEAg8suGBpjeY,APT.,ROSÉ,APT.,2.83195,2024-12-12 12:35:03+00:00,2024-12-12,12,35,3
43F7gH1k2kPax4Ev0C9Irg,I'd Rather See Your Star Explode,SLAVES,Beautiful Death,1.78505,2024-12-12 12:36:52+00:00,2024-12-12,12,36,52
43F7gH1k2kPax4Ev0C9Irg,I'd Rather See Your Star Explode,SLAVES,Beautiful Death,1.9522666666666666,2024-12-12 12:39:00+00:00,2024-12-12,12,39,0
3gy21TwRSP40aUMwcY7Rtq,Navigating,Twenty One Pilots,Clancy,3.7184333333333335,2024-12-12 12:42:44+00:00,2024-12-12,12,42,44
4fhXWfuztdP0uqPINbF7bs,Euphoric Night,Onlynumbers,Euphoric Night,6.886066666666666,2024-12-12 12:49:38+00:00,2024-12-12,12,49,38
1lau6K2YSP5APtkzNJxVyB,dirty little secret,Artemas,yustyna,3.0224333333333333,2024-12-12 12:52:40+00:00,2024-12-12,12,52,40
1P21dQqCpaF9LKXxTuG7Jn,Jean Blau,Julieta,Jean Blau,1.5220333333333333,2024-12-12 13:01:00+00:00,2024-12-12,13,1,0
1pTw2cNrp9L3esxLAvWnN2,Separate Ways (Worlds Apart) [2023 Remaster],Journey,Frontiers,5.390883333333333,2024-12-12 13:06:24+00:00,2024-12-12,13,6,24
5rYlZ8gsixT7gM3ny5qBYJ,last night's mascara,Griff,Vertigo,2.9558333333333335,2024-12-12 13:09:22+00:00,2024-12-12,13,9,22
5vNRhkKd0yEAg8suGBpjeY,APT.,ROSÉ,APT.,2.83195,2024-12-12 13:12:12+00:00,2024-12-12,13,12,12
3huUzljK6ZcZ22XUvubeC0,Numb,Sleep Theory,Numb,3.59555,2024-12-12 13:15:48+00:00,2024-12-12,13,15,48
3Du9k9oZz7DJCMZviju2lD,HEAT,Tove Lo,HEAT,3.6254833333333334,2024-12-12 13:19:26+00:00,2024-12-12,13,19,26
23OXdR7YuUBVWh5hSnYJau,Chlorine,Twenty One Pilots,Trench,5.407766666666666,2024-12-12 13:24:51+00:00,2024-12-12,13,24,51
6stgscFNkBJqXXXlKHc5KR,Free (with Ellie Goulding),Calvin Harris,96 Months,3.539083333333333,2024-12-12 13:28:24+00:00,2024-12-12,13,28,24
2kZ0cv0J6lRQxep2nA3Ilm,CAVE (with Tove Lo),Dom Dolla,CAVE (with Tove Lo),3.0068166666666665,2024-12-12 13:31:25+00:00,2024-12-12,13,31,25
2z9FUHRkbkV4BObNzbHsFU,Born With a Broken Heart,Damiano David,Born With a Broken Heart,0.7537,2024-12-12 13:32:12+00:00,2024-12-12,13,32,12
3qrTll9OQ9wcejTxPFY0qg,The Line (from the series Arcane League of Legends),Twenty One Pilots,The Line (from the series Arcane League of Legends),3.2,2024-12-12 13:35:23+00:00,2024-12-12,13,35,23
3qrTll9OQ9wcejTxPFY0qg,The Line (from the series Arcane League of Legends),Twenty One Pilots,The Line (from the series Arcane League of Legends),3.2,2024-12-12 17:12:54+00:00,2024-12-12,17,12,54
3qrTll9OQ9wcejTxPFY0qg,The Line (from the series Arcane League of Legends),Twenty One Pilots,The Line (from the series Arcane League of Legends),3.2,2024-12-12 17:16:07+00:00,2024-12-12,17,16,7
3qrTll9OQ9wcejTxPFY0qg,The Line (from the series Arcane League of Legends),Twenty One Pilots,The Line (from the series Arcane League of Legends),3.2,2024-12-12 17:19:19+00:00,2024-12-12,17,19,19
3qrTll9OQ9wcejTxPFY0qg,The Line (from the series Arcane League of Legends),Twenty One Pilots,The Line (from the series Arcane League of Legends),2.3135,2024-12-12 17:22:29+00:00,2024-12-12,17,22,29
0QcDjgPKPV0Hox0q0PFLSj,Far from Heaven,Lorenzo Raganzini,Far from Heaven,0.2698333333333333,2024-12-12 17:22:46+00:00,2024-12-12,17,22,46
5AgbOZVjIFiG6B6kKsKgDy,Intro (feat. Apocalyptica),Bullet For My Valentine,The Poison (20th Anniversary Edition),2.821,2024-12-12 17:29:17+00:00,2024-12-12,17,29,17
78nIvgBA1QhHbo5ttbouN7,Her Voice Resides,Bullet For My Valentine,The Poison (20th Anniversary Edition),4.283383333333333,2024-12-12 17:33:35+00:00,2024-12-12,17,33,35
1P21dQqCpaF9LKXxTuG7Jn,Jean Blau,Julieta,Jean Blau,1.7788,2024-12-12 17:36:48+00:00,2024-12-12,17,36,48
61QPfxEq8CQPVDFPUafRp0,4 Words (To Choke Upon),Bullet For My Valentine,The Poison (20th Anniversary Edition),3.71555,2024-12-12 17:37:19+00:00,2024-12-12,17,37,19
6bX3L9fFLR7FIotR8KBZzS,Tears Don't Fall,Bullet For My Valentine,The Poison (20th Anniversary Edition),0.7562166666666666,2024-12-12 17:38:05+00:00,2024-12-12,17,38,5
6bX3L9fFLR7FIotR8KBZzS,Tears Don't Fall,Bullet For My Valentine,The Poison (20th Anniversary Edition),5.855766666666667,2024-12-12 17:44:34+00:00,2024-12-12,17,44,34
5rK5df3OBJqrEHV5NiJjqu,Suffocating Under Words Of Sorrow (What Can I Do),Bullet For My Valentine,The Poison (20th Anniversary Edition),3.5931,2024-12-12 17:48:09+00:00,2024-12-12,17,48,9
28UPdi1R5DKCzxwjXLGMRl,Hit The Floor,Bullet For My Valentine,The Poison (20th Anniversary Edition),2.34785,2024-12-12 17:52:17+00:00,2024-12-12,17,52,17
28UPdi1R5DKCzxwjXLGMRl,Hit The Floor,Bullet For My Valentine,The Poison (20th Anniversary Edition),1.1183333333333334,2024-12-12 17:53:26+00:00,2024-12-12,17,53,26
4vQrduxwWRjzTrYeYkAndz,All These Things I Hate (Revolve Around Me),Bullet For My Valentine,The Poison (20th Anniversary Edition),3.75315,2024-12-12 17:57:12+00:00,2024-12-12,17,57,12
77FSmplFEEoyDMTu4xSm56,Hand Of Blood,Bullet For My Valentine,The Poison (20th Anniversary Edition),3.562866666666667,2024-12-12 18:00:47+00:00,2024-12-12,18,0,47
7p0i48qtNDP1bTpHZqXauc,Room 409,Bullet For My Valentine,The Poison (20th Anniversary Edition),1.8648666666666667,2024-12-12 18:02:39+00:00,2024-12-12,18,2,39
1aRUgb2OcLe1hUOHnWPfG3,The Poison,Bullet For My Valentine,The Poison (20th Anniversary Edition),3.6435,2024-12-12 18:06:18+00:00,2024-12-12,18,6,18
1PoRsEPuXUXs0hZjP96Ers,10 Years Today,Bullet For My Valentine,The Poison (20th Anniversary Edition),3.9124333333333334,2024-12-12 18:10:14+00:00,2024-12-12,18,10,14
2ledn7WEIXe1wJIA7IxzYK,Cries In Vain,Bullet For My Valentine,The Poison (20th Anniversary Edition),1.955,2024-12-12 18:16:21+00:00,2024-12-12,18,16,21
2yvIw3QVg06yAZkRiLTYP3,Resentment,A Day To Remember,You're Welcome,3.7877666666666667,2024-12-12 18:20:08+00:00,2024-12-12,18,20,8
1z5ebC9238uGoBgzYyvGpQ,toxic till the end,ROSÉ,rosie,2.6114166666666665,2024-12-12 18:22:45+00:00,2024-12-12,18,22,45
0jrhIklg1D9ZtrCNtg8ZHj,Zerbricht,MilleniumKid,Zerbricht,2.8081833333333335,2024-12-12 18:25:34+00:00,2024-12-12,18,25,34
0S7lkKStHgfgjgwSFOvRNA,The Craving - single version,Twenty One Pilots,The Craving,2.8977666666666666,2024-12-12 18:28:28+00:00,2024-12-12,18,28,28
2CASGo9Wmd6Dxrq3ygnRjf,Jenny,NOTHING MORE,Nothing More,3.9433333333333334,2024-12-12 18:32:26+00:00,2024-12-12,18,32,26
1xiVg44EgfJlytB07xTzs5,Barely Breathing (feat. Against The Current),From Ashes to New,Blackout,3.17,2024-12-12 18:35:36+00:00,2024-12-12,18,35,36
43F7gH1k2kPax4Ev0C9Irg,I'd Rather See Your Star Explode,SLAVES,Beautiful Death,3.7411,2024-12-12 18:39:21+00:00,2024-12-12,18,39,21
1pTw2cNrp9L3esxLAvWnN2,Separate Ways (Worlds Apart) [2023 Remaster],Journey,Frontiers,5.390883333333333,2024-12-12 18:44:45+00:00,2024-12-12,18,44,45
7B6nF2WRygW4jUrKfRDXM9,TUM VALORES - Celes Remix,Julieta,Algun dia,2.5,2024-12-12 18:47:16+00:00,2024-12-12,18,47,16
4fhXWfuztdP0uqPINbF7bs,Euphoric Night,Onlynumbers,Euphoric Night,6.886066666666666,2024-12-12 18:54:09+00:00,2024-12-12,18,54,9
5vNRhkKd0yEAg8suGBpjeY,APT.,ROSÉ,APT.,2.83195,2024-12-12 18:57:00+00:00,2024-12-12,18,57,0
5DCsBJ761OKZT9QAYljRB7,Paris Paris,JBS,Paris Paris,2.9379333333333335,2024-12-12 18:59:56+00:00,2024-12-12,18,59,56
3gy21TwRSP40aUMwcY7Rtq,Navigating,Twenty One Pilots,Clancy,3.7184333333333335,2024-12-12 19:03:40+00:00,2024-12-12,19,3,40
3Du9k9oZz7DJCMZviju2lD,HEAT,Tove Lo,HEAT,3.6254833333333334,2024-12-12 19:07:18+00:00,2024-12-12,19,7,18
0NWN0vceOURy7lQzVEYOlh,This Is The Time (Ballast),NOTHING MORE,Nothing More,3.67355,2024-12-12 19:10:59+00:00,2024-12-12,19,10,59
2z9FUHRkbkV4BObNzbHsFU,Born With a Broken Heart,Damiano David,Born With a Broken Heart,3.4826,2024-12-12 19:14:29+00:00,2024-12-12,19,14,29
2kZ0cv0J6lRQxep2nA3Ilm,CAVE (with Tove Lo),Dom Dolla,CAVE (with Tove Lo),3.0068166666666665,2024-12-12 19:17:29+00:00,2024-12-12,19,17,29
57v7H9MzsDRYlJcVIRSIv5,Keine Luft,MilleniumKid,Keine Luft,2.54285,2024-12-12 19:20:03+00:00,2024-12-12,19,20,3
1P21dQqCpaF9LKXxTuG7Jn,Jean Blau,Julieta,Jean Blau,3.2967166666666667,2024-12-12 19:23:21+00:00,2024-12-12,19,23,21
23OXdR7YuUBVWh5hSnYJau,Chlorine,Twenty One Pilots,Trench,5.407766666666666,2024-12-12 19:28:46+00:00,2024-12-12,19,28,46
2OIq8lnYPf7xBWX4QWtcjm,Blue Sky & The Painter,Bastille,“&” (Ampersand),1.8877333333333333,2024-12-12 19:30:41+00:00,2024-12-12,19,30,41
3wRoXIX3Xg2zqRl7SMTA2n,Lights in the Room,misterio911,Lights in the Room,0.8478333333333333,2024-12-12 20:35:47+00:00,2024-12-12,20,35,47
